,path,label
6990,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_148_58,1
6991,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_148_59,1
6992,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_148_60,0
6993,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_1,0
6994,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_2,0
6995,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_3,0
6996,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_4,1
6997,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_5,0
6998,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_6,0
6999,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_7,0
7000,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_8,1
7001,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_9,0
7002,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_10,0
7003,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_11,0
7004,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_12,0
7005,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_13,1
7006,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_14,1
7007,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_15,0
7008,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_16,1
7009,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_17,1
7010,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_18,0
7011,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_19,0
7012,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_20,1
7013,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_21,0
7014,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_22,1
7015,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_23,0
7016,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_24,0
7017,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_25,0
7018,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_26,0
7019,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_27,0
7020,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_28,0
7021,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_29,0
7022,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_30,0
7023,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_31,0
7024,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_32,0
7025,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_33,0
7026,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_34,0
7027,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_35,0
7028,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_36,0
7029,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_37,1
7030,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_38,0
7031,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_39,1
7032,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_40,0
7033,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_41,1
7034,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_42,0
7035,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_43,1
7036,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_44,0
7037,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_45,0
7038,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_46,1
7039,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_47,0
7040,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_48,0
7041,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_49,0
7042,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_50,1
7043,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_51,0
7044,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_52,0
7045,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_53,0
7046,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_54,1
7047,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_55,0
7048,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_56,0
7049,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_57,0
7050,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_58,1
7051,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_59,1
7052,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_60,0
7053,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_149_61,0
7054,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_1,0
7055,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_2,0
7056,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_3,0
7057,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_4,1
7058,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_5,0
7059,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_6,0
7060,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_7,1
7061,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_8,1
7062,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_9,0
7063,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_10,0
7064,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_11,1
7065,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_12,1
7066,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_13,1
7067,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_14,0
7068,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_15,0
7069,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_16,1
7070,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_17,0
7071,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_18,0
7072,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_19,1
7073,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_20,0
7074,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_21,0
7075,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_22,1
7076,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_23,0
7077,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_24,1
7078,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_25,0
7079,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_26,1
7080,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_27,0
7081,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_28,0
7082,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_29,0
7083,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_30,0
7084,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_31,0
7085,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_32,0
7086,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_33,0
7087,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_34,1
7088,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_35,0
7089,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_36,1
7090,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_37,0
7091,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_38,0
7092,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_39,0
7093,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_40,1
7094,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_41,0
7095,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_42,0
7096,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_43,1
7097,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_44,0
7098,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_45,0
7099,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_46,0
7100,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_47,0
7101,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_48,1
7102,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_49,0
7103,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_50,0
7104,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_51,1
7105,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_52,0
7106,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_53,1
7107,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_54,0
7108,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_55,0
7109,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_56,1
7110,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_57,0
7111,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_58,1
7112,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_59,1
7113,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_60,0
7114,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_61,0
7115,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_62,0
7116,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_63,1
7117,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_64,0
7118,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_65,0
7119,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_66,1
7120,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_67,0
7121,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_68,0
7122,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_69,0
7123,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_70,0
7124,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_71,0
7125,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_72,0
7126,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_73,1
7127,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_74,0
7128,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_75,0
7129,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_76,1
7130,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_77,0
7131,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_78,0
7132,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_79,0
7133,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_80,0
7134,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_81,0
7135,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_150_82,0
7136,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_1,0
7137,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_2,0
7138,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_3,0
7139,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_4,0
7140,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_5,0
7141,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_6,0
7142,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_7,1
7143,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_8,0
7144,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_9,0
7145,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_10,0
7146,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_11,0
7147,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_12,0
7148,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_13,0
7149,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_14,0
7150,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_15,0
7151,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_16,1
7152,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_17,1
7153,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_18,0
7154,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_19,0
7155,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_20,0
7156,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_21,0
7157,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_22,0
7158,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_23,0
7159,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_24,1
7160,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_25,1
7161,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_26,0
7162,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_27,1
7163,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_28,0
7164,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_29,0
7165,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_30,0
7166,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_31,0
7167,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_32,1
7168,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_33,0
7169,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_34,0
7170,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_35,1
7171,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_36,0
7172,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_37,0
7173,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_38,0
7174,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_39,1
7175,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_40,1
7176,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_41,0
7177,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_42,0
7178,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_43,0
7179,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_44,0
7180,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_45,1
7181,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_46,0
7182,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_47,0
7183,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_48,0
7184,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_152_49,1
7185,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_1,0
7186,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_2,1
7187,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_3,1
7188,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_4,0
7189,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_5,0
7190,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_6,0
7191,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_7,0
7192,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_8,1
7193,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_9,1
7194,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_10,0
7195,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_11,0
7196,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_12,1
7197,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_13,0
7198,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_14,1
7199,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_15,0
7200,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_16,0
7201,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_17,0
7202,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_18,0
7203,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_19,1
7204,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_20,0
7205,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_21,0
7206,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_22,1
7207,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_23,0
7208,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_24,0
7209,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_25,0
7210,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_26,1
7211,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_27,0
7212,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_28,0
7213,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_29,0
7214,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_30,0
7215,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_31,0
7216,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_32,0
7217,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_33,0
7218,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_34,0
7219,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_35,0
7220,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_36,0
7221,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_37,0
7222,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_38,0
7223,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_39,0
7224,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_40,1
7225,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_41,0
7226,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_42,0
7227,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_43,0
7228,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_44,1
7229,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_45,0
7230,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_46,1
7231,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_47,0
7232,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_48,0
7233,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_49,0
7234,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_50,1
7235,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_51,0
7236,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_52,0
7237,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_53,0
7238,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_153_54,0
7239,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_1,0
7240,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_2,0
7241,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_3,0
7242,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_4,0
7243,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_5,0
7244,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_6,1
7245,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_7,0
7246,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_8,0
7247,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_9,0
7248,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_10,0
7249,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_11,0
7250,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_12,0
7251,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_13,0
7252,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_14,1
7253,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_15,1
7254,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_16,1
7255,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_17,0
7256,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_18,1
7257,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_19,1
7258,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_20,0
7259,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_21,0
7260,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_22,1
7261,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_23,0
7262,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_24,0
7263,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_25,0
7264,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_26,0
7265,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_27,0
7266,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_28,0
7267,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_29,0
7268,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_30,1
7269,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_31,0
7270,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_32,0
7271,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_33,1
7272,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_34,0
7273,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_35,0
7274,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_36,1
7275,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_154_37,0
7276,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_1,1
7277,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_2,1
7278,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_3,1
7279,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_4,1
7280,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_5,1
7281,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_6,1
7282,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_7,1
7283,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_8,1
7284,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_9,1
7285,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_10,1
7286,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_11,1
7287,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_155_12,1
7288,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_1,0
7289,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_2,0
7290,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_3,0
7291,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_4,0
7292,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_5,0
7293,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_6,0
7294,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_7,0
7295,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_8,0
7296,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_9,1
7297,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_10,0
7298,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_11,0
7299,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_12,0
7300,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_13,1
7301,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_14,0
7302,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_15,0
7303,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_16,0
7304,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_17,0
7305,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_18,0
7306,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_19,1
7307,d:/Vikas/lie_detection/BrainWaves/data/preprocessed//data02/data02_156_20,0
